"","Clover_yellow_mosaic_virus","Hydrangea_ringspot_virus","Plantago_asiatica_mosaic_virus__KU697313","Nandina_mosaic_virus","Plantago_asiatica_mosaic_virus__LC155795","Plantago_asiatica_mosaic_virus__KT717325","Plantago_asiatica_mosaic_virus__KU159093","Senna_mosaic_virus","Babaco_mosaic_virus","Papaya_mosaic_virus","Alternanthera_mosaic_virus__LC107515","Alternanthera_mosaic_virus__MH423501","Alternanthera_mosaic_virus__FJ822136","Alternanthera_mosaic_virus__GQ179646","Alternanthera_mosaic_virus__AY863024","Alternanthera_mosaic_virus__GQ179647","Opuntia_virus__Strain_CC10","Opuntia_virus_X__KY348771","Opuntia_virus_X__KU854931","Schlumbergera_virus_X__KU854929","SRR11190802_Plant__DH-1_NC_011659","Schlumbergera_virus_X__KP090203","Schlumbergera_virus_X__Strain_K11","SRR11190798_Plant__DH-3_NC_011659","SRR11190801_Plant__DH-2_NC_011659","SRR11603189_RR-peel-3_NC_011659","SRR11603187_RR-pulp-2_NC_011659","SRR11603183_GW-peel-2_NC_011659","SRR11603184_GW-peel-1_NC_011659","MG210801","SRR11190800_Plant__BSJ-2_NC_024458","SRR11190791_Plant__BSJ-1_NC_024458","SRR11190799_Plant__BSJ-3_NC_024458","SRR11190802_Plant__DH-1_NC_024458","SRR11190801_Plant__DH-2_NC_024458","SRR11190798_Plant__DH-3_NC_024458","SRR11190795_Plant__FR-3_NC_024458","Pitaya_virus_X","SRR11603182_GW-peel-3_NC_024458","SRR11603184_GW-peel-1_NC_024458","SRR11603183_GW-peel-2_NC_024458","SRR11190793_Plant__BR-2_NC_024458","SRR11190796_Plant__FR-2_NC_024458","SRR11190797_Plant__FR-1_NC_024458","SRR11603191_RR-peel-1_NC_024458","SRR11603189_RR-peel-3_NC_024458","SRR11603187_RR-pulp-2_NC_024458","SRR11603186_RR-pulp-3_NC_024458","SRR11603190_RR-peel-2_NC_024458","KM288845","SRR11190798_Plant__DH-3_NC_006059","SRR11190801_Plant__DH-2_NC_006059","SRR11190802_Plant__DH-1_NC_006059","SRR11190796_Plant__FR-2_NC_006059","SRR11190797_Plant__FR-1_NC_006059","Zygocactus_virus_X__Strain_B1","KM288844","Zygocactus_virus_X__JF930326.1","KM288843","KM288842","SRR11603191_RR-peel-1_NC_006059","SRR11603189_RR-peel-3_NC_006059","SRR11603187_RR-pulp-2_NC_006059","SRR11603186_RR-pulp-3_NC_006059","SRR11603190_RR-peel-2_NC_006059","Cactus_virus_X__JF937699.1","Cactus_virus_X__KM288846.1","Cactus_virus_X__SCM51431","Cactus_virus_X__KM288847.1","Schlumbergera_truncata_15H03__cons","Schlumbergera_truncata_19JSF_sty__NC_002815","Schlumbergera_truncata_15H04__cons","Schlumbergera_truncata_15H06__cons","Cactus_virus_X__LC128411.1","SRR11603186_RR-pulp-3_NC_002815","SRR11603190_RR-peel-2_NC_002815","SRR11603191_RR-peel-1_NC_002815","SRR11603187_RR-pulp-2_NC_002815","SRR11603189_RR-peel-3_NC_002815","SRR11190793_Plant__BR-2_NC_002815","Cactus_virus_X__KM365479.1","SRR11190792_Plant__BR-3_NC_002815","SRR11603183_GW-peel-2_NC_002815","SRR11190795_Plant__FR-3_NC_002815","Cactus_virus_X__AF308158.2","SRR11190802_Plant__DH-1_NC_002815","SRR11190796_Plant__FR-2_NC_002815","SRR11190797_Plant__FR-1_NC_002815","SRR11603184_GW-peel-1_NC_002815","SRR11603182_GW-peel-3_NC_002815","SRR11190798_Plant__DH-3_NC_002815","SRR11190801_Plant__DH-2_NC_002815","SRR11190799_Plant__BSJ-3_NC_002815","SRR11190791_Plant__BSJ-1_NC_002815","SRR11190800_Plant__BSJ-2_NC_002815"
"Alternanthera_mosaic_virus__LC107515",0.376106194690265,0.424778761061947,0.446902654867257,0.420353982300885,0.411504424778761,0.433628318584071,0.446902654867257,0.31858407079646,0.367256637168142,0.323008849557522,0,0.154867256637168,0.141592920353982,0.150442477876106,0.146017699115044,0.150442477876106,0.429203539823009,0.424778761061947,0.424778761061947,0.451327433628319,0.442477876106195,0.446902654867257,0.442477876106195,0.446902654867257,0.446902654867257,0.446902654867257,0.446902654867257,0.446902654867257,0.446902654867257,0.402654867256637,0.407079646017699,0.407079646017699,0.407079646017699,0.407079646017699,0.407079646017699,0.407079646017699,0.407079646017699,0.407079646017699,0.407079646017699,0.407079646017699,0.407079646017699,0.407079646017699,0.407079646017699,0.407079646017699,0.411504424778761,0.411504424778761,0.411504424778761,0.411504424778761,0.411504424778761,0.446902654867257,0.429203539823009,0.429203539823009,0.424778761061947,0.424778761061947,0.424778761061947,0.420353982300885,0.429203539823009,0.429203539823009,0.438053097345133,0.429203539823009,0.424778761061947,0.424778761061947,0.424778761061947,0.424778761061947,0.424778761061947,0.469026548672566,0.473451327433628,0.473451327433628,0.473451327433628,0.482300884955752,0.47787610619469,0.47787610619469,0.47787610619469,0.482300884955752,0.482300884955752,0.482300884955752,0.482300884955752,0.482300884955752,0.482300884955752,0.482300884955752,0.486725663716814,0.482300884955752,0.482300884955752,0.47787610619469,0.486725663716814,0.482300884955752,0.482300884955752,0.482300884955752,0.482300884955752,0.482300884955752,0.482300884955752,0.482300884955752,0.482300884955752,0.482300884955752,0.482300884955752
"Alternanthera_mosaic_virus__MH423501",0.367256637168142,0.429203539823009,0.415929203539823,0.415929203539823,0.376106194690265,0.433628318584071,0.429203539823009,0.283185840707965,0.353982300884956,0.384955752212389,0.154867256637168,0,0.0398230088495575,0.0309734513274336,0.0265486725663717,0.0309734513274336,0.429203539823009,0.433628318584071,0.433628318584071,0.482300884955752,0.464601769911504,0.455752212389381,0.469026548672566,0.464601769911504,0.464601769911504,0.464601769911504,0.464601769911504,0.464601769911504,0.464601769911504,0.433628318584071,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.424778761061947,0.424778761061947,0.424778761061947,0.420353982300885,0.420353982300885,0.420353982300885,0.411504424778761,0.424778761061947,0.420353982300885,0.433628318584071,0.424778761061947,0.420353982300885,0.420353982300885,0.420353982300885,0.420353982300885,0.420353982300885,0.482300884955752,0.47787610619469,0.486725663716814,0.486725663716814,0.486725663716814,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.495575221238938,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876
"Alternanthera_mosaic_virus__FJ822136",0.36283185840708,0.424778761061947,0.433628318584071,0.420353982300885,0.380530973451327,0.446902654867257,0.451327433628319,0.283185840707965,0.353982300884956,0.389380530973451,0.141592920353982,0.0398230088495575,0,0.0442477876106195,0.0309734513274336,0.0442477876106195,0.424778761061947,0.429203539823009,0.429203539823009,0.473451327433628,0.455752212389381,0.446902654867257,0.460176991150442,0.455752212389381,0.455752212389381,0.455752212389381,0.455752212389381,0.455752212389381,0.455752212389381,0.433628318584071,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.424778761061947,0.433628318584071,0.433628318584071,0.429203539823009,0.429203539823009,0.429203539823009,0.420353982300885,0.433628318584071,0.429203539823009,0.442477876106195,0.433628318584071,0.429203539823009,0.429203539823009,0.429203539823009,0.429203539823009,0.429203539823009,0.473451327433628,0.469026548672566,0.47787610619469,0.47787610619469,0.47787610619469,0.482300884955752,0.482300884955752,0.482300884955752,0.486725663716814,0.486725663716814,0.486725663716814,0.486725663716814,0.486725663716814,0.486725663716814,0.486725663716814,0.486725663716814,0.486725663716814,0.486725663716814,0.482300884955752,0.491150442477876,0.486725663716814,0.486725663716814,0.486725663716814,0.486725663716814,0.486725663716814,0.486725663716814,0.486725663716814,0.486725663716814,0.486725663716814,0.486725663716814
"Alternanthera_mosaic_virus__GQ179646",0.371681415929204,0.433628318584071,0.424778761061947,0.415929203539823,0.380530973451327,0.424778761061947,0.429203539823009,0.287610619469027,0.336283185840708,0.376106194690265,0.150442477876106,0.0309734513274336,0.0442477876106195,0,0.0132743362831858,0,0.424778761061947,0.429203539823009,0.429203539823009,0.47787610619469,0.473451327433628,0.464601769911504,0.47787610619469,0.473451327433628,0.473451327433628,0.473451327433628,0.473451327433628,0.473451327433628,0.473451327433628,0.433628318584071,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.429203539823009,0.424778761061947,0.424778761061947,0.420353982300885,0.420353982300885,0.420353982300885,0.411504424778761,0.424778761061947,0.420353982300885,0.433628318584071,0.424778761061947,0.420353982300885,0.420353982300885,0.420353982300885,0.420353982300885,0.420353982300885,0.482300884955752,0.47787610619469,0.486725663716814,0.486725663716814,0.491150442477876,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.5,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938
"Alternanthera_mosaic_virus__AY863024",0.358407079646018,0.420353982300885,0.429203539823009,0.420353982300885,0.384955752212389,0.438053097345133,0.433628318584071,0.283185840707965,0.345132743362832,0.380530973451327,0.146017699115044,0.0265486725663717,0.0309734513274336,0.0132743362831858,0,0.0132743362831858,0.429203539823009,0.433628318584071,0.433628318584071,0.473451327433628,0.469026548672566,0.460176991150442,0.473451327433628,0.469026548672566,0.469026548672566,0.469026548672566,0.469026548672566,0.469026548672566,0.469026548672566,0.438053097345133,0.442477876106195,0.442477876106195,0.442477876106195,0.442477876106195,0.442477876106195,0.442477876106195,0.442477876106195,0.442477876106195,0.442477876106195,0.442477876106195,0.442477876106195,0.442477876106195,0.442477876106195,0.442477876106195,0.442477876106195,0.442477876106195,0.442477876106195,0.442477876106195,0.442477876106195,0.433628318584071,0.429203539823009,0.429203539823009,0.424778761061947,0.424778761061947,0.424778761061947,0.415929203539823,0.429203539823009,0.424778761061947,0.438053097345133,0.429203539823009,0.424778761061947,0.424778761061947,0.424778761061947,0.424778761061947,0.424778761061947,0.47787610619469,0.473451327433628,0.482300884955752,0.482300884955752,0.486725663716814,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.495575221238938,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876,0.491150442477876
"Alternanthera_mosaic_virus__GQ179647",0.371681415929204,0.433628318584071,0.424778761061947,0.415929203539823,0.380530973451327,0.424778761061947,0.429203539823009,0.287610619469027,0.336283185840708,0.376106194690265,0.150442477876106,0.0309734513274336,0.0442477876106195,0,0.0132743362831858,0,0.424778761061947,0.429203539823009,0.429203539823009,0.47787610619469,0.473451327433628,0.464601769911504,0.47787610619469,0.473451327433628,0.473451327433628,0.473451327433628,0.473451327433628,0.473451327433628,0.473451327433628,0.433628318584071,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.438053097345133,0.429203539823009,0.424778761061947,0.424778761061947,0.420353982300885,0.420353982300885,0.420353982300885,0.411504424778761,0.424778761061947,0.420353982300885,0.433628318584071,0.424778761061947,0.420353982300885,0.420353982300885,0.420353982300885,0.420353982300885,0.420353982300885,0.482300884955752,0.47787610619469,0.486725663716814,0.486725663716814,0.491150442477876,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.5,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938,0.495575221238938
"Opuntia_virus__Strain_CC10",0.420353982300885,0.415929203539823,0.424778761061947,0.380530973451327,0.389380530973451,0.376106194690265,0.371681415929204,0.411504424778761,0.438053097345133,0.473451327433628,0.429203539823009,0.429203539823009,0.424778761061947,0.424778761061947,0.429203539823009,0.424778761061947,0,0.00442477876106195,0.00442477876106195,0.29646017699115,0.29646017699115,0.287610619469027,0.300884955752212,0.292035398230089,0.292035398230089,0.292035398230089,0.292035398230089,0.292035398230089,0.292035398230089,0.305309734513274,0.305309734513274,0.305309734513274,0.305309734513274,0.305309734513274,0.305309734513274,0.305309734513274,0.309734513274336,0.305309734513274,0.305309734513274,0.305309734513274,0.305309734513274,0.305309734513274,0.305309734513274,0.305309734513274,0.305309734513274,0.305309734513274,0.305309734513274,0.305309734513274,0.305309734513274,0.349557522123894,0.349557522123894,0.349557522123894,0.345132743362832,0.349557522123894,0.349557522123894,0.345132743362832,0.34070796460177,0.353982300884956,0.353982300884956,0.349557522123894,0.349557522123894,0.349557522123894,0.349557522123894,0.349557522123894,0.349557522123894,0.305309734513274,0.300884955752212,0.309734513274336,0.309734513274336,0.34070796460177,0.336283185840708,0.336283185840708,0.336283185840708,0.331858407079646,0.331858407079646,0.331858407079646,0.331858407079646,0.331858407079646,0.331858407079646,0.336283185840708,0.336283185840708,0.331858407079646,0.331858407079646,0.336283185840708,0.336283185840708,0.331858407079646,0.331858407079646,0.331858407079646,0.331858407079646,0.331858407079646,0.331858407079646,0.331858407079646,0.331858407079646,0.331858407079646,0.331858407079646
"Opuntia_virus_X__KY348771",0.424778761061947,0.411504424778761,0.429203539823009,0.384955752212389,0.393805309734513,0.380530973451327,0.376106194690265,0.407079646017699,0.442477876106195,0.469026548672566,0.424778761061947,0.433628318584071,0.429203539823009,0.429203539823009,0.433628318584071,0.429203539823009,0.00442477876106195,0,0,0.292035398230089,0.292035398230089,0.283185840707965,0.29646017699115,0.287610619469027,0.287610619469027,0.287610619469027,0.287610619469027,0.287610619469027,0.287610619469027,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.305309734513274,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.345132743362832,0.345132743362832,0.345132743362832,0.34070796460177,0.345132743362832,0.345132743362832,0.34070796460177,0.336283185840708,0.349557522123894,0.349557522123894,0.345132743362832,0.345132743362832,0.345132743362832,0.345132743362832,0.345132743362832,0.345132743362832,0.309734513274336,0.305309734513274,0.314159292035398,0.314159292035398,0.336283185840708,0.331858407079646,0.331858407079646,0.331858407079646,0.327433628318584,0.327433628318584,0.327433628318584,0.327433628318584,0.327433628318584,0.327433628318584,0.331858407079646,0.331858407079646,0.327433628318584,0.327433628318584,0.331858407079646,0.331858407079646,0.327433628318584,0.327433628318584,0.327433628318584,0.327433628318584,0.327433628318584,0.327433628318584,0.327433628318584,0.327433628318584,0.327433628318584,0.327433628318584
"Opuntia_virus_X__KU854931",0.424778761061947,0.411504424778761,0.429203539823009,0.384955752212389,0.393805309734513,0.380530973451327,0.376106194690265,0.407079646017699,0.442477876106195,0.469026548672566,0.424778761061947,0.433628318584071,0.429203539823009,0.429203539823009,0.433628318584071,0.429203539823009,0.00442477876106195,0,0,0.292035398230089,0.292035398230089,0.283185840707965,0.29646017699115,0.287610619469027,0.287610619469027,0.287610619469027,0.287610619469027,0.287610619469027,0.287610619469027,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.305309734513274,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.300884955752212,0.345132743362832,0.345132743362832,0.345132743362832,0.34070796460177,0.345132743362832,0.345132743362832,0.34070796460177,0.336283185840708,0.349557522123894,0.349557522123894,0.345132743362832,0.345132743362832,0.345132743362832,0.345132743362832,0.345132743362832,0.345132743362832,0.309734513274336,0.305309734513274,0.314159292035398,0.314159292035398,0.336283185840708,0.331858407079646,0.331858407079646,0.331858407079646,0.327433628318584,0.327433628318584,0.327433628318584,0.327433628318584,0.327433628318584,0.327433628318584,0.331858407079646,0.331858407079646,0.327433628318584,0.327433628318584,0.331858407079646,0.331858407079646,0.327433628318584,0.327433628318584,0.327433628318584,0.327433628318584,0.327433628318584,0.327433628318584,0.327433628318584,0.327433628318584,0.327433628318584,0.327433628318584
"Schlumbergera_virus_X__KU854929",0.371681415929204,0.398230088495575,0.438053097345133,0.420353982300885,0.411504424778761,0.402654867256637,0.407079646017699,0.438053097345133,0.389380530973451,0.389380530973451,0.451327433628319,0.482300884955752,0.473451327433628,0.47787610619469,0.473451327433628,0.47787610619469,0.29646017699115,0.292035398230089,0.292035398230089,0,0.0353982300884956,0.0398230088495575,0.0309734513274336,0.0309734513274336,0.0309734513274336,0.0309734513274336,0.0309734513274336,0.0309734513274336,0.0309734513274336,0.265486725663717,0.265486725663717,0.265486725663717,0.265486725663717,0.265486725663717,0.265486725663717,0.265486725663717,0.269911504424779,0.265486725663717,0.265486725663717,0.265486725663717,0.265486725663717,0.265486725663717,0.265486725663717,0.265486725663717,0.265486725663717,0.265486725663717,0.265486725663717,0.265486725663717,0.265486725663717,0.256637168141593,0.238938053097345,0.238938053097345,0.238938053097345,0.243362831858407,0.243362831858407,0.252212389380531,0.234513274336283,0.238938053097345,0.243362831858407,0.243362831858407,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.278761061946903,0.283185840707965,0.283185840707965,0.287610619469027,0.256637168141593,0.252212389380531,0.252212389380531,0.252212389380531,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.252212389380531,0.261061946902655,0.256637168141593,0.256637168141593,0.252212389380531,0.261061946902655,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593
"SRR11190802_Plant__DH-1_NC_011659",0.358407079646018,0.384955752212389,0.424778761061947,0.411504424778761,0.420353982300885,0.402654867256637,0.407079646017699,0.420353982300885,0.398230088495575,0.380530973451327,0.442477876106195,0.464601769911504,0.455752212389381,0.473451327433628,0.469026548672566,0.473451327433628,0.29646017699115,0.292035398230089,0.292035398230089,0.0353982300884956,0,0.0132743362831858,0.0132743362831858,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.261061946902655,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.256637168141593,0.252212389380531,0.216814159292035,0.216814159292035,0.216814159292035,0.221238938053097,0.221238938053097,0.230088495575221,0.212389380530973,0.216814159292035,0.221238938053097,0.221238938053097,0.225663716814159,0.225663716814159,0.225663716814159,0.225663716814159,0.225663716814159,0.261061946902655,0.265486725663717,0.265486725663717,0.269911504424779,0.230088495575221,0.225663716814159,0.225663716814159,0.225663716814159,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.225663716814159,0.234513274336283,0.230088495575221,0.230088495575221,0.225663716814159,0.234513274336283,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221
"Schlumbergera_virus_X__KP090203",0.367256637168142,0.389380530973451,0.424778761061947,0.411504424778761,0.415929203539823,0.411504424778761,0.415929203539823,0.420353982300885,0.407079646017699,0.393805309734513,0.446902654867257,0.455752212389381,0.446902654867257,0.464601769911504,0.460176991150442,0.464601769911504,0.287610619469027,0.283185840707965,0.283185840707965,0.0398230088495575,0.0132743362831858,0,0.0176991150442478,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.274336283185841,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.256637168141593,0.230088495575221,0.230088495575221,0.230088495575221,0.234513274336283,0.234513274336283,0.243362831858407,0.225663716814159,0.230088495575221,0.234513274336283,0.234513274336283,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.269911504424779,0.265486725663717,0.274336283185841,0.278761061946903,0.234513274336283,0.230088495575221,0.230088495575221,0.230088495575221,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.230088495575221,0.238938053097345,0.234513274336283,0.234513274336283,0.230088495575221,0.238938053097345,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283
"Schlumbergera_virus_X__Strain_K11",0.353982300884956,0.393805309734513,0.429203539823009,0.415929203539823,0.420353982300885,0.407079646017699,0.411504424778761,0.424778761061947,0.402654867256637,0.380530973451327,0.442477876106195,0.469026548672566,0.460176991150442,0.47787610619469,0.473451327433628,0.47787610619469,0.300884955752212,0.29646017699115,0.29646017699115,0.0309734513274336,0.0132743362831858,0.0176991150442478,0,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.274336283185841,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.265486725663717,0.230088495575221,0.230088495575221,0.230088495575221,0.234513274336283,0.234513274336283,0.243362831858407,0.225663716814159,0.230088495575221,0.234513274336283,0.234513274336283,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.269911504424779,0.274336283185841,0.274336283185841,0.278761061946903,0.238938053097345,0.234513274336283,0.234513274336283,0.234513274336283,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.234513274336283,0.243362831858407,0.238938053097345,0.238938053097345,0.234513274336283,0.243362831858407,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345
"SRR11190798_Plant__DH-3_NC_011659",0.358407079646018,0.389380530973451,0.424778761061947,0.411504424778761,0.415929203539823,0.402654867256637,0.407079646017699,0.420353982300885,0.398230088495575,0.384955752212389,0.446902654867257,0.464601769911504,0.455752212389381,0.473451327433628,0.469026548672566,0.473451327433628,0.292035398230089,0.287610619469027,0.287610619469027,0.0309734513274336,0.00442477876106195,0.00884955752212389,0.00884955752212389,0,0,0,0,0,0,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.265486725663717,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.256637168141593,0.221238938053097,0.221238938053097,0.221238938053097,0.225663716814159,0.225663716814159,0.234513274336283,0.216814159292035,0.221238938053097,0.225663716814159,0.225663716814159,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.261061946902655,0.265486725663717,0.265486725663717,0.269911504424779,0.230088495575221,0.225663716814159,0.225663716814159,0.225663716814159,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.225663716814159,0.234513274336283,0.230088495575221,0.230088495575221,0.225663716814159,0.234513274336283,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221
"SRR11190801_Plant__DH-2_NC_011659",0.358407079646018,0.389380530973451,0.424778761061947,0.411504424778761,0.415929203539823,0.402654867256637,0.407079646017699,0.420353982300885,0.398230088495575,0.384955752212389,0.446902654867257,0.464601769911504,0.455752212389381,0.473451327433628,0.469026548672566,0.473451327433628,0.292035398230089,0.287610619469027,0.287610619469027,0.0309734513274336,0.00442477876106195,0.00884955752212389,0.00884955752212389,0,0,0,0,0,0,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.265486725663717,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.261061946902655,0.256637168141593,0.221238938053097,0.221238938053097,0.221238938053097,0.225663716814159,0.225663716814159,0.234513274336283,0.216814159292035,0.221238938053097,0.225663716814159,0.225663716814159,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.261061946902655,0.265486725663717,0.265486725663717,0.269911504424779,0.230088495575221,0.225663716814159,0.225663716814159,0.225663716814159,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.225663716814159,0.234513274336283,0.230088495575221,0.230088495575221,0.225663716814159,0.234513274336283,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221
