"","KX196173_-_CP_CDS","AY800279_-_coat_protein_CDS","AY863024_-_CP_CDS","FJ822136_-_CP_CDS","GQ179646_-_coat_protein_CDS","GQ179647_-_coat_protein_CDS","KT717325_-_CP_CDS","KU159093_-_coat_protein_CDS","KU697313_-_coat_protein_CDS","LC107515_-_CP_CDS","LC155795_-_CP_CDS","MH423501_-_coat_protein_CDS","CYMRNA_-_coat_protein_CDS","JX524226_-_capsid_protein_CDS","MF978248_-_CP_CDS","AF308158_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190795__NC_002815_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190796__NC_002815_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190797__NC_002815_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190798__NC_002815_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190801__NC_002815_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190802__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11190791__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11190792__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11190793__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11190799__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11190800__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603182__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603183__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603184__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603186__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603187__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603189__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603190__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603191__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_15H03_pol__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_15H03_sty__NC_002815_a_-_coat_protein_CDS","Schlumbergera_truncata_15H03_sty__NC_002815_b_-_coat_protein_CDS","Schlumbergera_truncata_15H04_pet__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_15H04_pol__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_15H04_sty__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_15H06_pol__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_15H06_sty__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_19JSF_sty__NC_002815_-_coat_protein_CDS","AY366207_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190795__NC_024458_-_CP_CDS","Hylocereus_polyrhizus_SRR11190796__NC_024458_-_CP_CDS","Hylocereus_polyrhizus_SRR11190797__NC_024458_-_CP_CDS","Hylocereus_polyrhizus_SRR11190798__NC_024458_-_CP_CDS","Hylocereus_polyrhizus_SRR11190801__NC_024458_-_CP_CDS","Hylocereus_polyrhizus_SRR11190802__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11190791__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11190792__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11190793__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11190799__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11190800__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603182__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603183__NC_011659_-_ORF5_CDS","Hylocereus_undatus_SRR11603183__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603184__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603186__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603187__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603189__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603190__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603191__NC_024458_-_CP_CDS","JF930327_-_CP_CDS","KM365479_-_coat_protein_CDS","KP090203_-_ORF5_CDS","KU854929_-_CP_CDS","LC107517_-_CP_CDS","LC128411_-_coat_protein_CDS","MG210801_-_CP_CDS","AY366208_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190798__NC_006059_-_CP_CDS","Hylocereus_polyrhizus_SRR11190801__NC_006059_-_CP_CDS","Hylocereus_polyrhizus_SRR11190802__NC_006059_-_CP_CDS","Hylocereus_undatus_SRR11603186__NC_006059_-_CP_CDS","Hylocereus_undatus_SRR11603187__NC_006059_-_CP_CDS","Hylocereus_undatus_SRR11603189__NC_006059_-_CP_CDS","Hylocereus_undatus_SRR11603190__NC_006059_-_CP_CDS","Hylocereus_undatus_SRR11603191__NC_006059_-_CP_CDS","JF930326_-_CP_CDS","KM288842_-_CP_CDS","KM288843_-_CP_CDS","KM288844_-_CP_CDS","KM288845_extraction","JF937699_-_coat_protein_CDS","KM288846_-_ORF3_CDS","KM288847_-_ORF3_CDS","KX883791_-_ORF3_CDS","AY366209_-_coat_protein_CDS","KU854931_-_CP_CDS","KY348771_-_CP_CDS"
"LC155795_-_CP_CDS",0.499186991869919,0.198717948717949,0.508943089430894,0.502439024390244,0.510569105691057,0.51219512195122,0.246794871794872,0.245192307692308,0.219551282051282,0.494308943089431,0,0.505691056910569,0.509615384615385,0.490291262135922,0.480582524271845,0.487844408427877,0.489396411092985,0.486798679867987,0.489184692179701,0.485996705107084,0.487684729064039,0.486885245901639,0.484502446982055,0.481543624161074,0.48780487804878,0.487765089722675,0.487765089722675,0.486133768352365,0.483443708609272,0.481848184818482,0.491027732463295,0.486042692939245,0.488562091503268,0.488599348534202,0.487765089722675,0.48772504091653,0.486970684039088,0.486970684039088,0.492682926829268,0.49185667752443,0.49185667752443,0.491027732463295,0.49016393442623,0.490939044481054,0.501612903225806,0.519354838709677,0.512116316639742,0.511326860841424,0.51797385620915,0.518760195758564,0.512396694214876,0.517741935483871,0.52258064516129,0.52258064516129,0.517741935483871,0.517741935483871,0.520593080724876,0.495948136142626,0.519736842105263,0.518092105263158,0.514563106796116,0.515347334410339,0.515347334410339,0.515397082658023,0.513776337115073,0.519354838709677,0.493548387096774,0.5,0.504838709677419,0.440322580645161,0.491935483870968,0.516129032258065,0.484702093397746,0.491554054054054,0.490693739424704,0.499194847020934,0.483818770226537,0.482258064516129,0.484652665589661,0.483818770226537,0.483818770226537,0.489533011272142,0.486312399355878,0.48792270531401,0.48792270531401,0.505636070853462,0.503225806451613,0.503225806451613,0.509677419354839,0.509677419354839,0.501618122977346,0.498381877022654,0.498381877022654
"MH423501_-_coat_protein_CDS",0.300970873786408,0.494308943089431,0.0608974358974359,0.0641025641025641,0.0753205128205128,0.0753205128205128,0.499186991869919,0.500813008130081,0.499186991869919,0.201923076923077,0.505691056910569,0,0.478260869565217,0.301282051282051,0.309294871794872,0.448220064724919,0.446254071661238,0.446457990115321,0.443521594684385,0.442434210526316,0.444262295081967,0.443535188216039,0.44299674267101,0.438127090301003,0.443181818181818,0.44299674267101,0.44299674267101,0.44299674267101,0.441322314049587,0.441515650741351,0.452768729641694,0.448445171849427,0.450244698205546,0.452032520325203,0.449511400651466,0.454248366013072,0.453658536585366,0.453658536585366,0.448051948051948,0.448780487804878,0.448780487804878,0.446254071661238,0.443535188216039,0.445723684210526,0.466988727858293,0.470209339774557,0.470967741935484,0.470113085621971,0.471451876019576,0.472312703583062,0.47029702970297,0.468599033816425,0.476650563607085,0.476650563607085,0.468599033816425,0.468599033816425,0.461285008237232,0.467637540453074,0.463815789473684,0.462171052631579,0.470113085621971,0.47258064516129,0.47258064516129,0.470873786407767,0.470779220779221,0.471819645732689,0.447665056360709,0.460420032310178,0.462157809983897,0.449275362318841,0.450885668276973,0.463768115942029,0.460547504025765,0.462837837837838,0.461928934010152,0.462157809983897,0.470873786407767,0.470967741935484,0.473344103392569,0.470873786407767,0.469255663430421,0.473429951690821,0.473429951690821,0.470209339774557,0.471819645732689,0.468599033816425,0.454106280193237,0.458937198067633,0.460547504025765,0.460547504025765,0.477346278317152,0.466019417475728,0.466019417475728
"CYMRNA_-_coat_protein_CDS",0.473170731707317,0.512820512820513,0.483091787439614,0.484702093397746,0.478260869565217,0.478260869565217,0.483974358974359,0.485576923076923,0.482371794871795,0.463768115942029,0.509615384615385,0.478260869565217,0,0.503949447077409,0.4913112164297,0.496835443037975,0.488853503184713,0.487096774193548,0.484552845528455,0.485530546623794,0.485576923076923,0.4928,0.49203821656051,0.482815057283142,0.487301587301587,0.490445859872611,0.490445859872611,0.490445859872611,0.489499192245557,0.486312399355878,0.487261146496815,0.485576923076923,0.486443381180223,0.486486486486487,0.486443381180223,0.484025559105431,0.483306836248013,0.483306836248013,0.473015873015873,0.472178060413355,0.472178060413355,0.472929936305732,0.472,0.479099678456592,0.51496062992126,0.491338582677165,0.49211356466877,0.492088607594937,0.4864,0.486443381180223,0.48626817447496,0.489763779527559,0.496062992125984,0.496062992125984,0.489763779527559,0.489763779527559,0.491114701130856,0.507936507936508,0.491935483870968,0.490322580645161,0.492890995260663,0.49211356466877,0.49211356466877,0.493670886075949,0.49047619047619,0.494488188976378,0.491338582677165,0.499210110584518,0.513385826771654,0.456692913385827,0.488188976377953,0.489763779527559,0.515723270440252,0.512355848434926,0.511551155115512,0.523584905660377,0.52132701421801,0.521259842519685,0.522082018927445,0.52132701421801,0.52132701421801,0.525157232704403,0.522012578616352,0.522012578616352,0.523584905660377,0.522012578616352,0.507086614173228,0.508661417322835,0.507086614173228,0.502362204724409,0.497630331753554,0.500789889415482,0.500789889415482
"JX524226_-_capsid_protein_CDS",0.297734627831715,0.498381877022654,0.298076923076923,0.299679487179487,0.294871794871795,0.294871794871795,0.48705501618123,0.48705501618123,0.5,0.280448717948718,0.490291262135922,0.301282051282051,0.503949447077409,0,0.317901234567901,0.481946624803768,0.480252764612954,0.4816,0.47741935483871,0.473684210526316,0.475357710651828,0.479365079365079,0.478672985781991,0.479740680713128,0.488188976377953,0.477848101265823,0.478672985781991,0.483412322274882,0.480769230769231,0.477635782747604,0.488151658767773,0.484126984126984,0.485759493670886,0.488958990536278,0.484944532488114,0.483359746434231,0.482649842271293,0.482649842271293,0.47244094488189,0.473186119873817,0.473186119873817,0.472353870458136,0.473015873015873,0.476874003189793,0.484375,0.459375,0.456964006259781,0.455259026687598,0.459459459459459,0.45958795562599,0.456730769230769,0.4625,0.4640625,0.4640625,0.4625,0.4625,0.455858747993579,0.478740157480315,0.455128205128205,0.455128205128205,0.463949843260188,0.464788732394366,0.464788732394366,0.464678178963893,0.463722397476341,0.4625,0.484375,0.474921630094044,0.4859375,0.475,0.4859375,0.45625,0.478939157566303,0.472222222222222,0.471358428805237,0.478939157566303,0.474921630094044,0.475,0.476489028213166,0.474921630094044,0.474921630094044,0.47581903276131,0.482059282371295,0.477379095163807,0.472698907956318,0.466458658346334,0.490683229813665,0.482919254658385,0.486024844720497,0.492236024844721,0.481072555205047,0.479495268138801,0.479495268138801
"MF978248_-_CP_CDS",0.318770226537217,0.47411003236246,0.322115384615385,0.320512820512821,0.330128205128205,0.330128205128205,0.504854368932039,0.504854368932039,0.478964401294498,0.301282051282051,0.480582524271845,0.309294871794872,0.4913112164297,0.317901234567901,0,0.49607535321821,0.4913112164297,0.4944,0.493548387096774,0.492822966507177,0.494435612082671,0.492063492063492,0.494470774091627,0.489465153970827,0.494488188976378,0.493670886075949,0.494470774091627,0.4913112164297,0.490384615384615,0.490415335463259,0.496050552922591,0.495238095238095,0.496835443037975,0.496845425867508,0.496038034865293,0.497622820919176,0.496845425867508,0.496845425867508,0.492913385826772,0.49211356466877,0.49211356466877,0.492890995260663,0.492063492063492,0.492822966507177,0.48125,0.4671875,0.464788732394366,0.463108320251177,0.465818759936407,0.465927099841521,0.466346153846154,0.4640625,0.46875,0.46875,0.4640625,0.4640625,0.463884430176565,0.48503937007874,0.463141025641026,0.461538461538462,0.471786833855799,0.472613458528951,0.472613458528951,0.472527472527473,0.471608832807571,0.4703125,0.49375,0.487460815047022,0.4875,0.4890625,0.5015625,0.4625,0.472698907956318,0.473856209150327,0.472995090016367,0.469578783151326,0.467084639498433,0.46875,0.468652037617555,0.467084639498433,0.467084639498433,0.472698907956318,0.47581903276131,0.472698907956318,0.47581903276131,0.500780031201248,0.502318392581144,0.502318392581144,0.497681607418856,0.500772797527048,0.488958990536278,0.490536277602524,0.490536277602524
"AF308158_-_coat_protein_CDS",0.483660130718954,0.499189627228525,0.446601941747573,0.449838187702265,0.448220064724919,0.448220064724919,0.487844408427877,0.486223662884927,0.487844408427877,0.456310679611651,0.487844408427877,0.448220064724919,0.496835443037975,0.481946624803768,0.49607535321821,0,0.0149476831091181,0.00907715582450832,0.0106707317073171,0.0151057401812689,0.0180722891566265,0.00600600600600601,0.0194610778443114,0.00306748466257669,0.0268256333830104,0.0179640718562874,0.0194319880418535,0.0194319880418535,0.00606060606060606,0.00906344410876133,0.0269058295964126,0.0210526315789474,0.0224550898203593,0.026865671641791,0.0224887556221889,0.0344827586206897,0.0343283582089552,0.0343283582089552,0.0342771982116244,0.0343283582089552,0.0343283582089552,0.0358744394618834,0.0300751879699248,0.0256410256410256,0.305185185185185,0.312592592592593,0.310089020771513,0.30952380952381,0.314759036144578,0.313813813813814,0.309559939301973,0.315555555555556,0.314074074074074,0.314074074074074,0.315555555555556,0.315555555555556,0.310030395136778,0.3,0.311077389984825,0.309559939301973,0.313521545319465,0.313056379821958,0.313056379821958,0.313988095238095,0.311844077961019,0.317037037037037,0.0222222222222222,0.300148588410104,0.314074074074074,0.478518518518519,0.0266666666666667,0.314074074074074,0.272592592592593,0.244582043343653,0.244961240310078,0.277037037037037,0.268256333830104,0.271513353115727,0.270833333333333,0.268256333830104,0.270833333333333,0.278518518518518,0.281481481481481,0.275555555555556,0.277037037037037,0.284444444444444,0.223703703703704,0.223703703703704,0.223703703703704,0.228148148148148,0.404191616766467,0.405688622754491,0.405688622754491
"Hylocereus_polyrhizus_SRR11190795__NC_002815_-_coat_protein_CDS",0.486842105263158,0.504078303425775,0.441368078175896,0.444625407166124,0.44299674267101,0.44299674267101,0.494290375203915,0.492659053833605,0.494290375203915,0.456026058631922,0.489396411092985,0.446254071661238,0.488853503184713,0.480252764612954,0.4913112164297,0.0149476831091181,0,0.00452488687782805,0.00304878048780488,0.00604229607250755,0.00603318250377074,0.00899550224887556,0.00898203592814371,0.00305810397553517,0.0193740685543964,0.00748502994011976,0.00896860986547085,0.00898203592814371,0.00303030303030303,0.00452488687782805,0.0149700598802395,0.0135338345864662,0.0149700598802395,0.0164179104477612,0.0149925037481259,0.0269461077844311,0.026865671641791,0.026865671641791,0.026865671641791,0.026865671641791,0.026865671641791,0.0284005979073244,0.0225563909774436,0.0180722891566265,0.304023845007452,0.31892697466468,0.316417910447761,0.315868263473054,0.321212121212121,0.3202416918429,0.317557251908397,0.320417287630402,0.321907600596125,0.321907600596125,0.320417287630402,0.320417287630402,0.317073170731707,0.3003003003003,0.31859756097561,0.317073170731707,0.319880418535127,0.319402985074627,0.319402985074627,0.320359281437126,0.318250377073906,0.323397913561848,0.0119225037257824,0.301943198804185,0.311475409836066,0.482861400894188,0.0193740685543964,0.320417287630402,0.278688524590164,0.246105919003115,0.246489859594384,0.278688524590164,0.271364317841079,0.274626865671642,0.273952095808383,0.271364317841079,0.273952095808383,0.28166915052161,0.284649776453055,0.278688524590164,0.278688524590164,0.286140089418778,0.225037257824143,0.222056631892697,0.222056631892697,0.226527570789866,0.403614457831325,0.406626506024096,0.406626506024096
"Hylocereus_polyrhizus_SRR11190796__NC_002815_-_coat_protein_CDS",0.482529118136439,0.498349834983498,0.441515650741351,0.444810543657331,0.441515650741351,0.441515650741351,0.485148514851485,0.483498349834984,0.493399339933993,0.456342668863262,0.486798679867987,0.446457990115321,0.487096774193548,0.4816,0.4944,0.00907715582450832,0.00452488687782805,0,0,0.00458715596330275,0.00610687022900763,0.00303490136570561,0.0075642965204236,0,0.0165912518853695,0.00606060606060606,0.0075642965204236,0.00909090909090909,0,0.00152671755725191,0.0151285930408472,0.0121765601217656,0.0136363636363636,0.0166163141993958,0.0151745068285281,0.0272727272727273,0.027190332326284,0.027190332326284,0.027190332326284,0.027190332326284,0.027190332326284,0.0287443267776097,0.0228310502283105,0.0182926829268293,0.300150829562594,0.315233785822021,0.314199395770393,0.313636363636364,0.316998468606432,0.31651376146789,0.312210200927357,0.316742081447964,0.318250377073906,0.318250377073906,0.316742081447964,0.316742081447964,0.313271604938272,0.29483282674772,0.314814814814815,0.313271604938272,0.316187594553706,0.31570996978852,0.31570996978852,0.316666666666667,0.314503816793893,0.319758672699849,0.0120663650075415,0.29803328290469,0.307692307692308,0.481146304675716,0.0196078431372549,0.316742081447964,0.273001508295626,0.244094488188976,0.244094488188976,0.276018099547511,0.268588770864947,0.27190332326284,0.271212121212121,0.268588770864947,0.271212121212121,0.279034690799397,0.282051282051282,0.276018099547511,0.276018099547511,0.282051282051282,0.223227752639517,0.220211161387632,0.220211161387632,0.22473604826546,0.400914634146341,0.403963414634146,0.403963414634146
"Hylocereus_polyrhizus_SRR11190797__NC_002815_-_coat_protein_CDS",0.483221476510067,0.502495840266223,0.440199335548173,0.445182724252492,0.441860465116279,0.441860465116279,0.484193011647255,0.482529118136439,0.494176372712146,0.453488372093023,0.489184692179701,0.443521594684385,0.484552845528455,0.47741935483871,0.493548387096774,0.0106707317073171,0.00304878048780488,0,0,0,0.00153374233128834,0.00305343511450382,0.00304878048780488,0,0.0136986301369863,0.0015220700152207,0.00303951367781155,0.00458015267175573,0,0,0.0122137404580153,0.00921658986175115,0.0107033639143731,0.013719512195122,0.0122511485451761,0.0259938837920489,0.0259146341463415,0.0259146341463415,0.0243531202435312,0.024390243902439,0.024390243902439,0.0259541984732824,0.0214723926380368,0.0169230769230769,0.299392097264438,0.314589665653495,0.313546423135464,0.314024390243902,0.316358024691358,0.315870570107858,0.312597200622084,0.314589665653495,0.317629179331307,0.317629179331307,0.314589665653495,0.314589665653495,0.310452418096724,0.29249617151608,0.313084112149533,0.311526479750779,0.315548780487805,0.315068493150685,0.315068493150685,0.316030534351145,0.313846153846154,0.319148936170213,0.0106382978723404,0.297256097560976,0.306990881458967,0.478723404255319,0.0167173252279635,0.316109422492401,0.272036474164134,0.244444444444444,0.244444444444444,0.276595744680851,0.269113149847095,0.272450532724505,0.27175572519084,0.269113149847095,0.27175572519084,0.279635258358663,0.282674772036474,0.276595744680851,0.275075987841945,0.282674772036474,0.221884498480243,0.218844984802432,0.220364741641337,0.223404255319149,0.399385560675883,0.402457757296467,0.402457757296467
"Hylocereus_polyrhizus_SRR11190798__NC_002815_-_coat_protein_CDS",0.485049833887043,0.502471169686985,0.440789473684211,0.444078947368421,0.442434210526316,0.442434210526316,0.489291598023064,0.487644151565074,0.492586490939044,0.450657894736842,0.485996705107084,0.442434210526316,0.485530546623794,0.473684210526316,0.492822966507177,0.0151057401812689,0.00604229607250755,0.00458715596330275,0,0,0,0.0075642965204236,0.00453857791225416,0.00154798761609907,0.0150829562594268,0.00301659125188537,0.00451807228915663,0.00302571860816944,0,0,0.0121212121212121,0.0106221547799697,0.0121028744326778,0.013595166163142,0.0121396054628225,0.0272727272727273,0.027190332326284,0.027190332326284,0.0271493212669683,0.027190332326284,0.027190332326284,0.0287443267776097,0.0228310502283105,0.0182926829268293,0.30421686746988,0.32078313253012,0.318250377073906,0.317700453857791,0.32312404287902,0.322137404580153,0.319444444444444,0.32078313253012,0.323795180722892,0.323795180722892,0.32078313253012,0.32078313253012,0.317411402157165,0.298937784522003,0.32,0.318461538461538,0.321752265861027,0.321266968325792,0.321266968325792,0.322239031770045,0.320121951219512,0.325301204819277,0.0120481927710843,0.302114803625378,0.311746987951807,0.481927710843373,0.0150602409638554,0.322289156626506,0.272590361445783,0.245283018867925,0.245669291338583,0.27710843373494,0.26969696969697,0.273001508295626,0.27231467473525,0.26969696969697,0.27231467473525,0.280120481927711,0.283132530120482,0.27710843373494,0.275602409638554,0.283132530120482,0.227409638554217,0.224397590361446,0.225903614457831,0.228915662650602,0.397260273972603,0.398782343987823,0.398782343987823
"Hylocereus_polyrhizus_SRR11190801__NC_002815_-_coat_protein_CDS",0.486754966887417,0.504105090311987,0.442622950819672,0.445901639344262,0.444262295081967,0.444262295081967,0.490968801313629,0.489326765188834,0.494252873563218,0.452459016393443,0.487684729064039,0.444262295081967,0.485576923076923,0.475357710651828,0.494435612082671,0.0180722891566265,0.00603318250377074,0.00610687022900763,0.00153374233128834,0,0,0.00906344410876133,0.00604229607250755,0.00309119010819165,0.016566265060241,0.00451807228915663,0.00601503759398496,0.00302114803625378,0,0.00152671755725191,0.0120845921450151,0.0106221547799697,0.0121028744326778,0.0135746606334842,0.0121212121212121,0.027231467473525,0.0271493212669683,0.0271493212669683,0.0271084337349398,0.0271493212669683,0.0271493212669683,0.0287009063444109,0.0227963525835866,0.0182648401826484,0.306306306306306,0.322822822822823,0.320300751879699,0.319758672699849,0.325190839694657,0.324200913242009,0.321538461538462,0.322822822822823,0.325825825825826,0.325825825825826,0.322822822822823,0.322822822822823,0.319508448540707,0.301059001512859,0.322085889570552,0.320552147239264,0.323795180722892,0.323308270676692,0.323308270676692,0.324283559577677,0.322188449848024,0.327327327327327,0.0135135135135135,0.30421686746988,0.313813813813814,0.483483483483483,0.0165165165165165,0.324324324324324,0.274774774774775,0.247648902821317,0.248037676609105,0.279279279279279,0.27190332326284,0.275187969924812,0.274509803921569,0.27190332326284,0.274509803921569,0.282282282282282,0.285285285285285,0.279279279279279,0.277777777777778,0.285285285285285,0.22972972972973,0.226726726726727,0.228228228228228,0.231231231231231,0.399089529590288,0.400606980273141,0.400606980273141
"Hylocereus_polyrhizus_SRR11190802__NC_002815_-_coat_protein_CDS",0.484297520661157,0.49672131147541,0.443535188216039,0.446808510638298,0.443535188216039,0.443535188216039,0.486885245901639,0.485245901639344,0.49016393442623,0.454991816693944,0.486885245901639,0.443535188216039,0.4928,0.479365079365079,0.492063492063492,0.00600600600600601,0.00899550224887556,0.00303490136570561,0.00305343511450382,0.0075642965204236,0.00906344410876133,0,0.0120300751879699,0,0.0194902548725637,0.0104947526236882,0.0119760479041916,0.0120300751879699,0,0.00303490136570561,0.0180722891566265,0.0151057401812689,0.0165413533834586,0.0195195195195195,0.0180722891566265,0.0301204819277108,0.03003003003003,0.03003003003003,0.0299850074962519,0.03003003003003,0.03003003003003,0.0315789473684211,0.0257186081694402,0.0212121212121212,0.29940119760479,0.317365269461078,0.314842578710645,0.314285714285714,0.319634703196347,0.31866464339909,0.31441717791411,0.318862275449102,0.320359281437126,0.320359281437126,0.318862275449102,0.318862275449102,0.313935681470138,0.294117647058824,0.315467075038285,0.313935681470138,0.318318318318318,0.31784107946027,0.31784107946027,0.318796992481203,0.316666666666667,0.32185628742515,0.0149700598802395,0.3003003003003,0.305389221556886,0.482035928143713,0.0224550898203593,0.318862275449102,0.270958083832335,0.242566510172144,0.24294670846395,0.275449101796407,0.268072289156627,0.271364317841079,0.270676691729323,0.268072289156627,0.270676691729323,0.278443113772455,0.281437125748503,0.275449101796407,0.275449101796407,0.284431137724551,0.224550898203593,0.224550898203593,0.224550898203593,0.229041916167665,0.400907715582451,0.40393343419062,0.40393343419062
"Hylocereus_undatus_SRR11190791__NC_002815_-_coat_protein_CDS",0.486842105263158,0.504078303425775,0.441368078175896,0.444625407166124,0.44299674267101,0.44299674267101,0.489396411092985,0.487765089722675,0.491027732463295,0.454397394136808,0.484502446982055,0.44299674267101,0.49203821656051,0.478672985781991,0.494470774091627,0.0194610778443114,0.00898203592814371,0.0075642965204236,0.00304878048780488,0.00453857791225416,0.00604229607250755,0.0120300751879699,0,0.00614439324116743,0.0194319880418535,0,0,0.00899550224887556,0.00455927051671732,0.00454545454545455,0.018018018018018,0.0150829562594268,0.0165165165165165,0.0194610778443114,0.0165413533834586,0.033033033033033,0.0329341317365269,0.0329341317365269,0.0328849028400598,0.0329341317365269,0.0329341317365269,0.0344827586206897,0.028657616892911,0.0241691842900302,0.308955223880597,0.32089552238806,0.318385650224215,0.31784107946027,0.323216995447648,0.322239031770045,0.319571865443425,0.32089552238806,0.323880597014925,0.323880597014925,0.32089552238806,0.32089552238806,0.316998468606432,0.302255639097744,0.319571865443425,0.318042813455657,0.32185628742515,0.321375186846039,0.321375186846039,0.322338830584708,0.3202416918429,0.325373134328358,0.0149253731343284,0.305389221556886,0.317910447761194,0.482089552238806,0.0223880597014925,0.322388059701493,0.276119402985075,0.24804992199688,0.2484375,0.280597014925373,0.273273273273273,0.276532137518685,0.275862068965517,0.273273273273273,0.275862068965517,0.283582089552239,0.286567164179104,0.280597014925373,0.27910447761194,0.285074626865672,0.228358208955224,0.225373134328358,0.226865671641791,0.229850746268657,0.40422322775264,0.40422322775264,0.40422322775264
"Hylocereus_undatus_SRR11190792__NC_002815_-_coat_protein_CDS",0.47972972972973,0.498322147651007,0.434782608695652,0.438127090301003,0.436454849498328,0.436454849498328,0.488255033557047,0.486577181208054,0.488255033557047,0.449832775919732,0.481543624161074,0.438127090301003,0.482815057283142,0.479740680713128,0.489465153970827,0.00306748466257669,0.00305810397553517,0,0,0.00154798761609907,0.00309119010819165,0,0.00614439324116743,0,0.00152905198776758,0.00460829493087558,0.00613496932515337,0.00614439324116743,0,0,0.00766871165644172,0.0061633281972265,0.00614439324116743,0.00917431192660551,0.00768049155145929,0.0199386503067485,0.0198776758409786,0.0198776758409786,0.0199081163859112,0.0199081163859112,0.0199081163859112,0.0214723926380368,0.0154320987654321,0.0108024691358025,0.293577981651376,0.311926605504587,0.309341500765697,0.308755760368664,0.314152410575428,0.313178294573643,0.309859154929577,0.313455657492355,0.314984709480122,0.314984709480122,0.313455657492355,0.313455657492355,0.3109375,0.291217257318952,0.3125,0.3109375,0.312883435582822,0.312404287901991,0.312404287901991,0.313364055299539,0.311145510835913,0.31651376146789,0.0107033639143731,0.290964777947933,0.304281345565749,0.477064220183486,0.0107033639143731,0.313455657492355,0.267584097859327,0.23482428115016,0.2352,0.267584097859327,0.26,0.263399693721286,0.262672811059908,0.26,0.262672811059908,0.270642201834862,0.275229357798165,0.269113149847095,0.267584097859327,0.273700305810398,0.215596330275229,0.214067278287462,0.215596330275229,0.218654434250765,0.394126738794436,0.398763523956723,0.398763523956723
