"","KX196173_-_CP_CDS","AY800279_-_coat_protein_CDS","AY863024_-_CP_CDS","FJ822136_-_CP_CDS","GQ179646_-_coat_protein_CDS","GQ179647_-_coat_protein_CDS","KT717325_-_CP_CDS","KU159093_-_coat_protein_CDS","KU697313_-_coat_protein_CDS","LC107515_-_CP_CDS","LC155795_-_CP_CDS","MH423501_-_coat_protein_CDS","CYMRNA_-_coat_protein_CDS","JX524226_-_capsid_protein_CDS","MF978248_-_CP_CDS","AF308158_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190795__NC_002815_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190796__NC_002815_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190797__NC_002815_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190798__NC_002815_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190801__NC_002815_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190802__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11190791__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11190792__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11190793__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11190799__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11190800__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603182__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603183__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603184__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603186__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603187__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603189__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603190__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603191__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_15H03_pol__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_15H03_sty__NC_002815_a_-_coat_protein_CDS","Schlumbergera_truncata_15H03_sty__NC_002815_b_-_coat_protein_CDS","Schlumbergera_truncata_15H04_pet__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_15H04_pol__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_15H04_sty__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_15H06_pol__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_15H06_sty__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_19JSF_sty__NC_002815_-_coat_protein_CDS","AY366207_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190795__NC_024458_-_CP_CDS","Hylocereus_polyrhizus_SRR11190796__NC_024458_-_CP_CDS","Hylocereus_polyrhizus_SRR11190797__NC_024458_-_CP_CDS","Hylocereus_polyrhizus_SRR11190798__NC_024458_-_CP_CDS","Hylocereus_polyrhizus_SRR11190801__NC_024458_-_CP_CDS","Hylocereus_polyrhizus_SRR11190802__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11190791__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11190792__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11190793__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11190799__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11190800__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603182__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603183__NC_011659_-_ORF5_CDS","Hylocereus_undatus_SRR11603183__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603184__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603186__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603187__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603189__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603190__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603191__NC_024458_-_CP_CDS","JF930327_-_CP_CDS","KM365479_-_coat_protein_CDS","KP090203_-_ORF5_CDS","KU854929_-_CP_CDS","LC107517_-_CP_CDS","LC128411_-_coat_protein_CDS","MG210801_-_CP_CDS","AY366208_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190798__NC_006059_-_CP_CDS","Hylocereus_polyrhizus_SRR11190801__NC_006059_-_CP_CDS","Hylocereus_polyrhizus_SRR11190802__NC_006059_-_CP_CDS","Hylocereus_undatus_SRR11603186__NC_006059_-_CP_CDS","Hylocereus_undatus_SRR11603187__NC_006059_-_CP_CDS","Hylocereus_undatus_SRR11603189__NC_006059_-_CP_CDS","Hylocereus_undatus_SRR11603190__NC_006059_-_CP_CDS","Hylocereus_undatus_SRR11603191__NC_006059_-_CP_CDS","JF930326_-_CP_CDS","KM288842_-_CP_CDS","KM288843_-_CP_CDS","KM288844_-_CP_CDS","KM288845_extraction","JF937699_-_coat_protein_CDS","KM288846_-_ORF3_CDS","KM288847_-_ORF3_CDS","KX883791_-_ORF3_CDS","AY366209_-_coat_protein_CDS","KU854931_-_CP_CDS","KY348771_-_CP_CDS"
"LC155795_-_CP_CDS",50.0813008130081,80.1282051282051,49.1056910569106,49.7560975609756,48.9430894308943,48.780487804878,75.3205128205128,75.4807692307692,78.0448717948718,50.5691056910569,100,49.4308943089431,49.0384615384615,50.9708737864078,51.9417475728155,51.2155591572123,51.0603588907015,51.3201320132013,51.08153078203,51.4003294892916,51.2315270935961,51.3114754098361,51.5497553017945,51.8456375838926,51.219512195122,51.2234910277325,51.2234910277325,51.3866231647635,51.6556291390728,51.8151815181518,50.8972267536705,51.3957307060755,51.1437908496732,51.1400651465798,51.2234910277325,51.227495908347,51.3029315960912,51.3029315960912,50.7317073170732,50.814332247557,50.814332247557,50.8972267536705,50.9836065573771,50.9060955518946,49.8387096774194,48.0645161290323,48.7883683360258,48.8673139158576,48.202614379085,48.1239804241436,48.7603305785124,48.2258064516129,47.741935483871,47.741935483871,48.2258064516129,48.2258064516129,47.9406919275124,50.4051863857374,48.0263157894737,48.1907894736842,48.5436893203884,48.4652665589661,48.4652665589661,48.4602917341977,48.6223662884927,48.0645161290323,50.6451612903226,50,49.5161290322581,55.9677419354839,50.8064516129032,48.3870967741936,51.5297906602255,50.8445945945946,50.9306260575296,50.0805152979066,51.6181229773463,51.7741935483871,51.5347334410339,51.6181229773463,51.6181229773463,51.0466988727858,51.3687600644122,51.207729468599,51.207729468599,49.4363929146538,49.6774193548387,49.6774193548387,49.0322580645161,49.0322580645161,49.8381877022654,50.1618122977346,50.1618122977346
"MH423501_-_coat_protein_CDS",69.9029126213592,50.5691056910569,93.9102564102564,93.5897435897436,92.4679487179487,92.4679487179487,50.0813008130081,49.9186991869919,50.0813008130081,79.8076923076923,49.4308943089431,100,52.1739130434783,69.8717948717949,69.0705128205128,55.1779935275081,55.3745928338762,55.3542009884679,55.6478405315615,55.7565789473684,55.5737704918033,55.6464811783961,55.700325732899,56.1872909698997,55.6818181818182,55.700325732899,55.700325732899,55.700325732899,55.8677685950413,55.8484349258649,54.7231270358306,55.1554828150573,54.9755301794454,54.7967479674797,55.0488599348534,54.5751633986928,54.6341463414634,54.6341463414634,55.1948051948052,55.1219512195122,55.1219512195122,55.3745928338762,55.6464811783961,55.4276315789474,53.3011272141707,52.9790660225443,52.9032258064516,52.9886914378029,52.8548123980424,52.7687296416938,52.970297029703,53.1400966183575,52.3349436392915,52.3349436392915,53.1400966183575,53.1400966183575,53.8714991762768,53.2362459546926,53.6184210526316,53.7828947368421,52.9886914378029,52.741935483871,52.741935483871,52.9126213592233,52.9220779220779,52.8180354267311,55.2334943639291,53.9579967689822,53.7842190016103,55.0724637681159,54.9114331723027,53.6231884057971,53.9452495974235,53.7162162162162,53.8071065989848,53.7842190016103,52.9126213592233,52.9032258064516,52.6655896607431,52.9126213592233,53.0744336569579,52.6570048309179,52.6570048309179,52.9790660225443,52.8180354267311,53.1400966183575,54.5893719806763,54.1062801932367,53.9452495974235,53.9452495974235,52.2653721682848,53.3980582524272,53.3980582524272
"CYMRNA_-_coat_protein_CDS",52.6829268292683,48.7179487179487,51.6908212560387,51.5297906602255,52.1739130434783,52.1739130434783,51.6025641025641,51.4423076923077,51.7628205128205,53.6231884057971,49.0384615384615,52.1739130434783,100,49.6050552922591,50.86887835703,50.3164556962025,51.1146496815287,51.2903225806452,51.5447154471545,51.4469453376206,51.4423076923077,50.72,50.7961783439491,51.7184942716858,51.2698412698413,50.9554140127389,50.9554140127389,50.9554140127389,51.0500807754443,51.3687600644122,51.2738853503185,51.4423076923077,51.3556618819777,51.3513513513513,51.3556618819777,51.5974440894569,51.6693163751987,51.6693163751987,52.6984126984127,52.7821939586645,52.7821939586645,52.7070063694268,52.8,52.0900321543408,48.503937007874,50.8661417322835,50.788643533123,50.7911392405063,51.36,51.3556618819777,51.373182552504,51.0236220472441,50.3937007874016,50.3937007874016,51.0236220472441,51.0236220472441,50.8885298869144,49.2063492063492,50.8064516129032,50.9677419354839,50.7109004739336,50.788643533123,50.788643533123,50.6329113924051,50.9523809523809,50.5511811023622,50.8661417322835,50.0789889415482,48.6614173228346,54.3307086614173,51.1811023622047,51.0236220472441,48.4276729559748,48.7644151565074,48.8448844884488,47.6415094339623,47.867298578199,47.8740157480315,47.7917981072555,47.867298578199,47.867298578199,47.4842767295598,47.7987421383648,47.7987421383648,47.6415094339623,47.7987421383648,49.2913385826772,49.1338582677165,49.2913385826772,49.7637795275591,50.2369668246446,49.9210110584518,49.9210110584518
"JX524226_-_capsid_protein_CDS",70.2265372168285,50.1618122977346,70.1923076923077,70.0320512820513,70.5128205128205,70.5128205128205,51.294498381877,51.294498381877,50,71.9551282051282,50.9708737864078,69.8717948717949,49.6050552922591,100,68.2098765432099,51.8053375196232,51.9747235387046,51.84,52.258064516129,52.6315789473684,52.4642289348172,52.0634920634921,52.132701421801,52.0259319286872,51.1811023622047,52.2151898734177,52.132701421801,51.6587677725119,51.9230769230769,52.2364217252396,51.1848341232227,51.5873015873016,51.4240506329114,51.1041009463722,51.5055467511886,51.6640253565769,51.7350157728707,51.7350157728707,52.755905511811,52.6813880126183,52.6813880126183,52.7646129541864,52.6984126984127,52.3125996810207,51.5625,54.0625,54.3035993740219,54.4740973312402,54.0540540540541,54.0412044374009,54.3269230769231,53.75,53.59375,53.59375,53.75,53.75,54.4141252006421,52.1259842519685,54.4871794871795,54.4871794871795,53.6050156739812,53.5211267605634,53.5211267605634,53.5321821036107,53.6277602523659,53.75,51.5625,52.5078369905956,51.40625,52.5,51.40625,54.375,52.1060842433697,52.7777777777778,52.8641571194763,52.1060842433697,52.5078369905956,52.5,52.3510971786834,52.5078369905956,52.5078369905956,52.418096723869,51.7940717628705,52.2620904836193,52.7301092043682,53.3541341653666,50.9316770186336,51.7080745341615,51.3975155279503,50.7763975155279,51.8927444794953,52.0504731861199,52.0504731861199
"MF978248_-_CP_CDS",68.1229773462783,52.588996763754,67.7884615384615,67.948717948718,66.9871794871795,66.9871794871795,49.5145631067961,49.5145631067961,52.1035598705502,69.8717948717949,51.9417475728155,69.0705128205128,50.86887835703,68.2098765432099,100,50.392464678179,50.86887835703,50.56,50.6451612903226,50.7177033492823,50.5564387917329,50.7936507936508,50.5529225908373,51.0534846029173,50.5511811023622,50.6329113924051,50.5529225908373,50.86887835703,50.9615384615385,50.9584664536741,50.3949447077409,50.4761904761905,50.3164556962025,50.3154574132492,50.3961965134707,50.2377179080824,50.3154574132492,50.3154574132492,50.7086614173228,50.788643533123,50.788643533123,50.7109004739336,50.7936507936508,50.7177033492823,51.875,53.28125,53.5211267605634,53.6891679748823,53.4181240063593,53.4072900158478,53.3653846153846,53.59375,53.125,53.125,53.59375,53.59375,53.6115569823435,51.496062992126,53.6858974358974,53.8461538461538,52.8213166144201,52.7386541471049,52.7386541471049,52.7472527472528,52.8391167192429,52.96875,50.625,51.2539184952978,51.25,51.09375,49.84375,53.75,52.7301092043682,52.6143790849673,52.7004909983633,53.0421216848674,53.2915360501567,53.125,53.1347962382445,53.2915360501567,53.2915360501567,52.7301092043682,52.418096723869,52.7301092043682,52.418096723869,49.9219968798752,49.7681607418856,49.7681607418856,50.2318392581144,49.9227202472952,51.1041009463722,50.9463722397476,50.9463722397476
"AF308158_-_coat_protein_CDS",51.6339869281046,50.0810372771475,55.3398058252427,55.0161812297735,55.1779935275081,55.1779935275081,51.2155591572123,51.3776337115073,51.2155591572123,54.3689320388349,51.2155591572123,55.1779935275081,50.3164556962025,51.8053375196232,50.392464678179,100,98.5052316890882,99.0922844175492,98.9329268292683,98.4894259818731,98.1927710843374,99.3993993993994,98.0538922155689,99.6932515337423,97.3174366616989,98.2035928143712,98.0568011958146,98.0568011958146,99.3939393939394,99.0936555891239,97.3094170403588,97.8947368421053,97.7544910179641,97.3134328358209,97.7511244377811,96.551724137931,96.5671641791045,96.5671641791045,96.5722801788376,96.5671641791045,96.5671641791045,96.4125560538117,96.9924812030075,97.4358974358974,69.4814814814815,68.7407407407407,68.9910979228487,69.0476190476191,68.5240963855422,68.6186186186186,69.0440060698027,68.4444444444444,68.5925925925926,68.5925925925926,68.4444444444444,68.4444444444444,68.9969604863222,70,68.8922610015175,69.0440060698027,68.6478454680535,68.6943620178042,68.6943620178042,68.6011904761905,68.8155922038981,68.2962962962963,97.7777777777778,69.9851411589896,68.5925925925926,52.1481481481481,97.3333333333333,68.5925925925926,72.7407407407407,75.5417956656347,75.5038759689922,72.2962962962963,73.1743666169896,72.8486646884273,72.9166666666667,73.1743666169896,72.9166666666667,72.1481481481482,71.8518518518519,72.4444444444444,72.2962962962963,71.5555555555555,77.6296296296296,77.6296296296296,77.6296296296296,77.1851851851852,59.5808383233533,59.4311377245509,59.4311377245509
"Hylocereus_polyrhizus_SRR11190795__NC_002815_-_coat_protein_CDS",51.3157894736842,49.5921696574225,55.8631921824104,55.5374592833876,55.700325732899,55.700325732899,50.5709624796085,50.7340946166395,50.5709624796085,54.3973941368078,51.0603588907015,55.3745928338762,51.1146496815287,51.9747235387046,50.86887835703,98.5052316890882,100,99.5475113122172,99.6951219512195,99.3957703927493,99.3966817496229,99.1004497751124,99.1017964071856,99.6941896024465,98.0625931445604,99.251497005988,99.1031390134529,99.1017964071856,99.6969696969697,99.5475113122172,98.5029940119761,98.6466165413534,98.5029940119761,98.3582089552239,98.5007496251874,97.3053892215569,97.3134328358209,97.3134328358209,97.3134328358209,97.3134328358209,97.3134328358209,97.1599402092676,97.7443609022557,98.1927710843374,69.5976154992549,68.107302533532,68.3582089552239,68.4131736526946,67.8787878787879,67.97583081571,68.2442748091603,67.9582712369598,67.8092399403875,67.8092399403875,67.9582712369598,67.9582712369598,68.2926829268293,69.96996996997,68.140243902439,68.2926829268293,68.0119581464873,68.0597014925373,68.0597014925373,67.9640718562874,68.1749622926094,67.6602086438152,98.8077496274218,69.8056801195815,68.8524590163934,51.7138599105812,98.0625931445604,67.9582712369598,72.1311475409836,75.3894080996885,75.3510140405616,72.1311475409836,72.8635682158921,72.5373134328358,72.6047904191617,72.8635682158921,72.6047904191617,71.833084947839,71.5350223546945,72.1311475409836,72.1311475409836,71.3859910581222,77.4962742175857,77.7943368107302,77.7943368107302,77.3472429210134,59.6385542168675,59.3373493975904,59.3373493975904
"Hylocereus_polyrhizus_SRR11190796__NC_002815_-_coat_protein_CDS",51.7470881863561,50.1650165016502,55.8484349258649,55.5189456342669,55.8484349258649,55.8484349258649,51.4851485148515,51.6501650165016,50.6600660066007,54.3657331136738,51.3201320132013,55.3542009884679,51.2903225806452,51.84,50.56,99.0922844175492,99.5475113122172,100,100,99.5412844036697,99.3893129770992,99.6965098634294,99.2435703479576,100,98.340874811463,99.3939393939394,99.2435703479576,99.0909090909091,100,99.8473282442748,98.4871406959153,98.7823439878234,98.6363636363636,98.3383685800604,98.4825493171472,97.2727272727273,97.2809667673716,97.2809667673716,97.2809667673716,97.2809667673716,97.2809667673716,97.125567322239,97.7168949771689,98.1707317073171,69.9849170437406,68.4766214177979,68.5800604229607,68.6363636363636,68.3001531393568,68.348623853211,68.7789799072643,68.3257918552036,68.1749622926094,68.1749622926094,68.3257918552036,68.3257918552036,68.6728395061728,70.516717325228,68.5185185185185,68.6728395061728,68.3812405446293,68.429003021148,68.429003021148,68.3333333333333,68.5496183206107,68.0241327300151,98.7933634992459,70.196671709531,69.2307692307692,51.8853695324283,98.0392156862745,68.3257918552036,72.6998491704374,75.5905511811024,75.5905511811024,72.3981900452489,73.1411229135053,72.809667673716,72.8787878787879,73.1411229135053,72.8787878787879,72.0965309200603,71.7948717948718,72.3981900452489,72.3981900452489,71.7948717948718,77.6772247360483,77.9788838612368,77.9788838612368,77.526395173454,59.9085365853659,59.6036585365854,59.6036585365854
"Hylocereus_polyrhizus_SRR11190797__NC_002815_-_coat_protein_CDS",51.6778523489933,49.7504159733777,55.9800664451827,55.4817275747508,55.8139534883721,55.8139534883721,51.5806988352745,51.7470881863561,50.5823627287854,54.6511627906977,51.08153078203,55.6478405315615,51.5447154471545,52.258064516129,50.6451612903226,98.9329268292683,99.6951219512195,100,100,100,99.8466257668712,99.6946564885496,99.6951219512195,100,98.6301369863014,99.8477929984779,99.6960486322188,99.5419847328244,100,100,98.7786259541985,99.0783410138249,98.9296636085627,98.6280487804878,98.7748851454824,97.4006116207951,97.4085365853659,97.4085365853659,97.5646879756469,97.5609756097561,97.5609756097561,97.4045801526718,97.8527607361963,98.3076923076923,70.0607902735562,68.5410334346505,68.6453576864536,68.5975609756098,68.3641975308642,68.4129429892142,68.7402799377916,68.5410334346505,68.2370820668693,68.2370820668693,68.5410334346505,68.5410334346505,68.9547581903276,70.750382848392,68.6915887850467,68.8473520249221,68.4451219512195,68.4931506849315,68.4931506849315,68.3969465648855,68.6153846153846,68.0851063829787,98.936170212766,70.2743902439024,69.3009118541033,52.1276595744681,98.3282674772036,68.3890577507599,72.7963525835866,75.5555555555556,75.5555555555556,72.3404255319149,73.0886850152905,72.7549467275495,72.824427480916,73.0886850152905,72.824427480916,72.0364741641338,71.7325227963526,72.3404255319149,72.4924012158055,71.7325227963526,77.8115501519757,78.1155015197568,77.9635258358663,77.6595744680851,60.0614439324117,59.7542242703533,59.7542242703533
"Hylocereus_polyrhizus_SRR11190798__NC_002815_-_coat_protein_CDS",51.4950166112957,49.7528830313015,55.921052631579,55.5921052631579,55.7565789473684,55.7565789473684,51.0708401976936,51.2355848434926,50.7413509060955,54.9342105263158,51.4003294892916,55.7565789473684,51.4469453376206,52.6315789473684,50.7177033492823,98.4894259818731,99.3957703927493,99.5412844036697,100,100,100,99.2435703479576,99.5461422087746,99.8452012383901,98.4917043740573,99.6983408748115,99.5481927710843,99.697428139183,100,100,98.7878787878788,98.937784522003,98.7897125567322,98.6404833836858,98.7860394537178,97.2727272727273,97.2809667673716,97.2809667673716,97.2850678733032,97.2809667673716,97.2809667673716,97.125567322239,97.7168949771689,98.1707317073171,69.578313253012,67.921686746988,68.1749622926094,68.2299546142209,67.687595712098,67.7862595419847,68.0555555555556,67.921686746988,67.6204819277108,67.6204819277108,67.921686746988,67.921686746988,68.2588597842835,70.1062215477997,68,68.1538461538462,67.8247734138973,67.8733031674208,67.8733031674208,67.7760968229955,67.9878048780488,67.4698795180723,98.7951807228916,69.7885196374622,68.8253012048193,51.8072289156626,98.4939759036145,67.7710843373494,72.7409638554217,75.4716981132076,75.4330708661417,72.289156626506,73.030303030303,72.6998491704374,72.768532526475,73.030303030303,72.768532526475,71.9879518072289,71.6867469879518,72.289156626506,72.4397590361446,71.6867469879518,77.2590361445783,77.5602409638554,77.4096385542169,77.1084337349398,60.2739726027397,60.1217656012177,60.1217656012177
"Hylocereus_polyrhizus_SRR11190801__NC_002815_-_coat_protein_CDS",51.3245033112583,49.5894909688013,55.7377049180328,55.4098360655738,55.5737704918033,55.5737704918033,50.9031198686371,51.0673234811166,50.5747126436782,54.7540983606557,51.2315270935961,55.5737704918033,51.4423076923077,52.4642289348172,50.5564387917329,98.1927710843374,99.3966817496229,99.3893129770992,99.8466257668712,100,100,99.0936555891239,99.3957703927493,99.6908809891808,98.3433734939759,99.5481927710843,99.3984962406015,99.6978851963746,100,99.8473282442748,98.7915407854985,98.937784522003,98.7897125567322,98.6425339366516,98.7878787878788,97.2768532526475,97.2850678733032,97.2850678733032,97.289156626506,97.2850678733032,97.2850678733032,97.1299093655589,97.7203647416413,98.1735159817352,69.3693693693694,67.7177177177177,67.9699248120301,68.0241327300151,67.4809160305343,67.5799086757991,67.8461538461538,67.7177177177177,67.4174174174174,67.4174174174174,67.7177177177177,67.7177177177177,68.0491551459293,69.8940998487141,67.7914110429448,67.9447852760736,67.6204819277108,67.6691729323308,67.6691729323308,67.5716440422323,67.7811550151976,67.2672672672673,98.6486486486486,69.578313253012,68.6186186186186,51.6516516516517,98.3483483483484,67.5675675675676,72.5225225225225,75.2351097178683,75.1962323390895,72.0720720720721,72.809667673716,72.4812030075188,72.5490196078431,72.809667673716,72.5490196078431,71.7717717717718,71.4714714714715,72.0720720720721,72.2222222222222,71.4714714714715,77.027027027027,77.3273273273273,77.1771771771772,76.8768768768769,60.0910470409712,59.9393019726859,59.9393019726859
"Hylocereus_polyrhizus_SRR11190802__NC_002815_-_coat_protein_CDS",51.5702479338843,50.327868852459,55.6464811783961,55.3191489361702,55.6464811783961,55.6464811783961,51.3114754098361,51.4754098360656,50.9836065573771,54.5008183306056,51.3114754098361,55.6464811783961,50.72,52.0634920634921,50.7936507936508,99.3993993993994,99.1004497751124,99.6965098634294,99.6946564885496,99.2435703479576,99.0936555891239,100,98.796992481203,100,98.0509745127436,98.9505247376312,98.8023952095808,98.796992481203,100,99.6965098634294,98.1927710843374,98.4894259818731,98.3458646616541,98.0480480480481,98.1927710843374,96.9879518072289,96.996996996997,96.996996996997,97.0014992503748,96.996996996997,96.996996996997,96.8421052631579,97.428139183056,97.8787878787879,70.059880239521,68.2634730538922,68.5157421289355,68.5714285714286,68.0365296803653,68.1335356600911,68.5582822085889,68.1137724550898,67.9640718562874,67.9640718562874,68.1137724550898,68.1137724550898,68.6064318529862,70.5882352941176,68.4532924961715,68.6064318529862,68.1681681681682,68.215892053973,68.215892053973,68.1203007518797,68.3333333333333,67.814371257485,98.5029940119761,69.96996996997,69.4610778443114,51.7964071856287,97.7544910179641,68.1137724550898,72.9041916167665,75.7433489827856,75.705329153605,72.4550898203593,73.1927710843374,72.8635682158921,72.9323308270677,73.1927710843374,72.9323308270677,72.1556886227545,71.8562874251497,72.4550898203593,72.4550898203593,71.5568862275449,77.5449101796407,77.5449101796407,77.5449101796407,77.0958083832335,59.9092284417549,59.606656580938,59.606656580938
"Hylocereus_undatus_SRR11190791__NC_002815_-_coat_protein_CDS",51.3157894736842,49.5921696574225,55.8631921824104,55.5374592833876,55.700325732899,55.700325732899,51.0603588907015,51.2234910277325,50.8972267536705,54.5602605863192,51.5497553017945,55.700325732899,50.7961783439491,52.132701421801,50.5529225908373,98.0538922155689,99.1017964071856,99.2435703479576,99.6951219512195,99.5461422087746,99.3957703927493,98.796992481203,100,99.3855606758833,98.0568011958146,100,100,99.1004497751124,99.5440729483283,99.5454545454545,98.1981981981982,98.4917043740573,98.3483483483484,98.0538922155689,98.3458646616541,96.6966966966967,96.7065868263473,96.7065868263473,96.711509715994,96.7065868263473,96.7065868263473,96.551724137931,97.1342383107089,97.583081570997,69.1044776119403,67.910447761194,68.1614349775785,68.215892053973,67.6783004552352,67.7760968229955,68.0428134556575,67.910447761194,67.6119402985074,67.6119402985074,67.910447761194,67.910447761194,68.3001531393568,69.7744360902255,68.0428134556575,68.1957186544343,67.814371257485,67.8624813153961,67.8624813153961,67.7661169415292,67.97583081571,67.4626865671642,98.5074626865672,69.4610778443114,68.2089552238806,51.7910447761194,97.7611940298508,67.7611940298507,72.3880597014925,75.195007800312,75.15625,71.9402985074627,72.6726726726727,72.3467862481315,72.4137931034483,72.6726726726727,72.4137931034483,71.6417910447761,71.3432835820895,71.9402985074627,72.089552238806,71.4925373134328,77.1641791044776,77.4626865671642,77.3134328358209,77.0149253731343,59.577677224736,59.577677224736,59.577677224736
"Hylocereus_undatus_SRR11190792__NC_002815_-_coat_protein_CDS",52.027027027027,50.1677852348993,56.5217391304348,56.1872909698997,56.3545150501672,56.3545150501672,51.1744966442953,51.3422818791946,51.1744966442953,55.0167224080268,51.8456375838926,56.1872909698997,51.7184942716858,52.0259319286872,51.0534846029173,99.6932515337423,99.6941896024465,100,100,99.8452012383901,99.6908809891808,100,99.3855606758833,100,99.8470948012232,99.5391705069124,99.3865030674847,99.3855606758833,100,100,99.2331288343558,99.3836671802773,99.3855606758833,99.0825688073395,99.2319508448541,98.0061349693252,98.0122324159021,98.0122324159021,98.0091883614089,98.0091883614089,98.0091883614089,97.8527607361963,98.4567901234568,98.9197530864197,70.6422018348624,68.8073394495413,69.0658499234303,69.1244239631336,68.5847589424572,68.6821705426357,69.0140845070423,68.6544342507645,68.5015290519878,68.5015290519878,68.6544342507645,68.6544342507645,68.90625,70.8782742681048,68.75,68.90625,68.7116564417178,68.7595712098009,68.7595712098009,68.6635944700461,68.8854489164087,68.348623853211,98.9296636085627,70.9035222052067,69.5718654434251,52.2935779816514,98.9296636085627,68.6544342507645,73.2415902140673,76.517571884984,76.48,73.2415902140673,74,73.6600306278714,73.7327188940092,74,73.7327188940092,72.9357798165138,72.4770642201835,73.0886850152905,73.2415902140673,72.6299694189602,78.4403669724771,78.5932721712538,78.4403669724771,78.1345565749235,60.5873261205564,60.1236476043277,60.1236476043277
"Hylocereus_undatus_SRR11190793__NC_002815_-_coat_protein_CDS",51.1475409836066,49.4308943089431,56.0064935064935,55.6818181818182,55.8441558441558,55.8441558441558,50.7317073170732,50.8943089430894,50.7317073170732,54.8701298701299,51.219512195122,55.6818181818182,51.2698412698413,51.1811023622047,50.5511811023622,97.3174366616989,98.0625931445604,98.340874811463,98.6301369863014,98.4917043740573,98.3433734939759,98.0509745127436,98.0568011958146,99.8470948012232,100,98.2062780269058,98.0597014925373,98.0597014925373,98.6384266263237,98.7951807228916,98.5074626865672,98.4984984984985,98.5052316890882,98.3630952380952,98.3532934131736,96.8609865470852,96.875,96.875,96.875,96.875,96.875,96.7213114754098,97.3013493253373,97.7443609022557,69.5393759286776,67.6077265973254,67.8571428571429,67.910447761194,67.3716012084592,67.4698795180723,67.7321156773212,67.6077265973254,67.3105497771174,67.3105497771174,67.6077265973254,67.6077265973254,67.8843226788432,69.7604790419162,67.629179331307,67.7811550151976,67.5111773472429,67.5595238095238,67.5595238095238,67.4626865671642,67.6691729323308,67.1619613670134,97.4739970282318,69.8956780923994,68.6478454680535,52.1545319465082,97.9197622585438,67.4591381872214,72.2139673105498,75.1552795031056,75.1166407465008,72.2139673105498,72.9446935724963,72.6190476190476,72.6865671641791,72.9446935724963,72.6865671641791,71.9167904903418,71.3224368499257,71.9167904903418,72.2139673105498,71.1738484398217,77.2659732540862,77.5631500742942,77.2659732540862,77.1173848439822,59.9099099099099,59.6096096096096,59.6096096096096
